Data;Docum;Serie;Nr. BO;Armazem;Deposito Entrada;Deposito Saida;Item;Descricao;Unidade;Mapa;Cod. Operacao;Tipo Operacao;Tipo Mov;Entrada Inteiras;Entrada Avulsas;Usuario;Hora;Responsabilidade;Número do documento SAP;Número do controle;Filial Origem;Transportadora;Fabrica;Histórico/Motivo;Area Arm.;Turno;Conferente;Op. Emp.;Ajudante;Prest. Serv.;Preço Médio;Preço Total;Motivo;Dt. Validade;Lote;
02/04/2026;000289532;.  ;115134       ;01;20;00;00188005;GARRAFEIRA PLAST,12 G;un  ;566761;651;+;020;      1.400;00;WMS         ;21:23;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209757888 NF: 000323037/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
02/04/2026;000289532;.  ;115134       ;01;20;00;00188006;GFA VIDRO 1L,AMBAR,RE;un  ;566761;651;+;020;     16.800;00;WMS         ;21:23;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209757888 NF: 000323037/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
03/04/2026;000289699;.  ;115131       ;01;20;00;00021020;BUDWEISER LT SLEEK 35;cx  ;566765;651;+;020;      7.280;00;WMS         ;23:07;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209733173 NF: 000438758/001 Fab: 0421           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
03/04/2026;000289699;.  ;115131       ;01;20;00;00104195;PALETE MADEIRA,1,00 M;pc  ;566765;651;+;020;         26;00;WMS         ;23:07;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209733173 NF: 000438758/001 Fab: 0421           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
03/04/2026;000289700;.  ;115135       ;01;20;00;00035331;BUDWEISER GFA VD 1L  ;Dz  ;566766;651;+;020;      1.400;00;WMS         ;23:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209751304 NF: 001071324/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
03/04/2026;000289700;.  ;115135       ;01;20;00;00042069;PALETE MADEIRA,1,05 M;pc  ;566766;651;+;020;         28;00;WMS         ;23:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209751304 NF: 001071324/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
03/04/2026;000289700;.  ;115135       ;01;20;00;00188005;GARRAFEIRA PLAST,12 G;un  ;566766;651;+;020;      1.400;00;WMS         ;23:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209751304 NF: 001071324/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
03/04/2026;000289700;.  ;115135       ;01;20;00;00188006;GFA VIDRO 1L,AMBAR,RE;un  ;566766;651;+;020;     16.800;00;WMS         ;23:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209751304 NF: 001071324/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289709;.  ;115136       ;01;20;00;00001388;SKOL GFA VD 1L 2,99  ;Dz  ;566769;651;+;020;      1.400;00;WMS         ;08:44;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209751322 NF: 000323111/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289709;.  ;115136       ;01;20;00;00042069;PALETE MADEIRA,1,05 M;pc  ;566769;651;+;020;         28;00;WMS         ;08:44;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209751322 NF: 000323111/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
